rental_id,country,city,property_type,bedrooms,bathrooms,square_feet,property_age_years,parking_spaces,pets_allowed,furnished,monthly_rent,currency,security_deposit,lease_term_months,tenant_age,monthly_income,employment_type,employment_verified,income_verified,credit_score,rental_history_years,previous_evictions,on_time_payments,late_payments,missed_payments,payment_consistency_score,market_median_rent,days_to_rent_property,local_unemployment_rate,inflation_rate,rent_to_income_ratio,rent_vs_market_ratio,tenant_stability_score,property_desirability_score,default_flag,high_rent_burden,subprime_credit,verification_score,total_late_missed,rent_per_sqft,income_stability,credit_income_interaction,rent_credit_ratio,country_enc,city_enc,property_type_enc,employment_type_enc,currency_enc
RENT_Me000079,Mexico,Guadalajara,Townhouse,2,2,1916.6,11.2,1,1,0,39016.63,MXN,39016.63,12,35,77267.08,Part-time,1,0,638,0.6,0,9,1,2,0.75,33841.18,86,5.23,4.19,0.505,1.153,0.375,0.525,0,1,0,1,3,20.35721069,12402.42055,492.9639704,61.05888889,1,6,4,3,1
RENT_Du000080,Dubai,Jumeirah Beach Residence,House,1,2,1362.7,8.1,1,1,1,29439.48,AED,58878.96,6,22,77455.04,Retired,1,0,707,0.8,0,5,5,2,0.417,30260.31,21,2.18,2.76,0.38,0.973,0.407,0.691,1,0,0,1,7,21.6037866,24356.93082,547.6071328,41.58118644,0,7,1,4,0
RENT_Me000081,Mexico,Guadalajara,Studio,2,2,813.7,9.8,0,1,0,8906.6,MXN,17813.2,36,36,20985.74,Retired,1,0,723,2.4,0,9,2,1,0.75,8566.43,7,3.43,4.37,0.424,1.04,0.466,0.744,0,1,0,1,3,10.94580312,4737.187359,151.7269002,12.3019337,1,6,3,4,1
RENT_Me000082,Mexico,Cancun,Penthouse,2,3,2115.9,27.9,2,1,0,58871.54,MXN,117743.08,12,31,130818.68,Self-employed,1,1,678,2,0,10,1,1,0.833,56183.63,28,4.74,5.66,0.45,1.048,0.638,0.574,0,1,0,2,2,27.82340375,22790.7108,886.9506504,86.70329897,1,2,2,5,1
RENT_Me000083,Mexico,Cancun,House,3,4,1858.4,29.8,3,0,1,35577.45,MXN,71154.9,12,29,117360.18,Self-employed,1,1,712,5.4,0,10,3,0,0.833,36843.42,34,5.01,5.21,0.303,0.966,0.816,0.582,0,0,0,2,3,19.14412936,19527.48419,835.6044816,49.89824684,1,2,1,5,1
RENT_Du000084,Dubai,Arabian Ranches,Villa,1,1,2163,22.2,0,0,0,44766.3,AED,134298.9,24,25,210611.02,Self-employed,1,1,682,0,0,12,2,0,1,51228.58,24,2.29,2.99,0.213,0.874,0.655,0.582,0,0,0,2,2,20.6963939,64015.5076,1436.367156,65.54363104,0,0,5,5,0
RENT_Me000085,Mexico,Merida,Townhouse,0,0,1564.5,31.4,1,0,0,39452.1,MXN,78904.2,24,49,287888.17,Business Owner,1,1,723,1.3,0,9,2,1,0.75,34747.55,69,4.84,5.99,0.137,1.135,0.752,0.3,0,0,0,2,3,25.21706616,49295.91952,2081.431469,54.49185083,1,8,4,0,1
RENT_Du000086,Dubai,Downtown Dubai,Apartment,3,4,1181.4,13.8,1,1,1,14229.58,AED,42688.74,12,28,60425.25,Freelancer,1,1,535,2.9,0,11,1,0,0.917,16250.84,52,1.88,3.73,0.235,0.876,0.725,0.598,0,0,1,2,1,12.04467581,20980.98958,323.2750875,26.54772388,0,4,0,1,0
RENT_Me000087,Mexico,Monterrey,Studio,1,2,686.7,26,1,0,1,7354.9,MXN,14709.8,12,27,32675.6,Retired,1,1,669,4.4,0,9,2,1,0.75,6855.41,146,4.98,4.48,0.225,1.073,0.821,0.283,0,0,0,2,3,10.71049949,5464.147157,218.599764,10.97746269,1,10,3,4,1
RENT_Du000088,Dubai,Downtown Dubai,House,1,1,1277,1.4,1,0,0,34822.71,AED,69645.42,12,30,119152.59,Business Owner,1,0,699,3.2,0,9,1,2,0.75,31177.38,8,2.26,3.96,0.292,1.117,0.546,0.801,0,0,0,1,3,27.26915427,36549.87423,832.8766041,49.74672857,0,4,1,0,0
RENT_Du000089,Dubai,Dubai Marina,Penthouse,2,3,2384.7,8.3,2,0,0,53897.85,AED,107795.7,36,23,378064.36,Business Owner,1,1,751,0.8,0,12,3,0,1,56350.2,11,2.16,1.29,0.143,0.956,0.737,0.79,0,0,0,2,3,22.6015222,119640.6203,2839.263344,71.67267287,0,5,2,0,0
RENT_Du000090,Dubai,Downtown Dubai,House,1,2,1450.6,11.3,0,0,0,18707.15,AED,18707.15,12,31,37120.73,Part-time,0,1,725,4.3,1,10,3,0,0.833,16083.62,38,2.86,1.58,0.504,1.163,0.542,0.585,0,1,0,1,3,12.89614642,9616.76943,269.1252925,25.76742424,0,4,1,3,0
RENT_Du000091,Dubai,Downtown Dubai,House,1,2,1391,18.5,2,0,0,16902.8,AED,50708.4,12,43,54736.61,Part-time,1,1,571,2,0,11,0,1,0.917,15731.4,23,1.91,2.89,0.309,1.074,0.661,0.612,0,0,1,2,1,12.15154565,18809.83162,312.5460431,29.55034965,0,4,1,3,0
RENT_Du000092,Dubai,Jumeirah Beach Residence,Studio,3,4,1022.3,10.3,1,1,0,3753.56,AED,7507.12,12,31,12097.58,Freelancer,1,0,850,1,0,11,2,0,0.917,4068.69,1,2.98,3.69,0.31,0.923,0.486,0.876,0,0,0,1,2,3.671681502,3039.592965,102.82943,4.410763807,0,7,3,1,0
RENT_Me000093,Mexico,Tijuana,House,1,1,1373.7,8.8,1,1,0,44639.89,MXN,89279.78,12,28,273553.32,Business Owner,1,0,800,2.5,0,12,0,0,1,44877.08,2,3.23,4.11,0.163,0.995,0.605,0.781,0,0,0,1,0,32.49609813,64669.8156,2188.42656,55.73019975,1,12,1,0,1
RENT_Me000094,Mexico,Mexico City,Penthouse,2,3,2099.8,24.6,1,1,0,92868.33,MXN,278604.99,12,29,245309,Full-time Employed,0,1,634,0.5,0,9,1,2,0.75,98620.85,1,3.47,5.07,0.379,0.942,0.382,0.731,0,0,0,1,3,44.2272264,54878.97092,1555.25906,146.2493386,1,9,2,2,1
RENT_Me000095,Mexico,Tijuana,Apartment,2,4,1006,20.2,1,0,0,19096.01,MXN,38192.02,24,26,79172.94,Business Owner,0,1,633,5.1,1,11,1,0,0.917,19368.66,42,3.41,5.87,0.241,0.986,0.628,0.556,0,0,0,1,1,18.9821173,17953.04762,501.1647102,30.11988959,1,12,0,0,1
RENT_Me000096,Mexico,Guadalajara,House,2,2,1640.1,28,3,1,1,33977.63,MXN,67955.26,12,49,142299.84,Freelancer,1,0,597,4.7,2,3,6,3,0.25,34541.97,31,4.91,4.64,0.239,0.984,0.608,0.558,1,0,1,1,9,20.71680385,24077.80711,849.5300448,56.81877926,1,6,1,1,1
RENT_Du000097,Dubai,Arabian Ranches,Studio,2,2,737.2,8.6,1,1,0,5880.8,AED,11761.6,12,36,24854.86,Retired,1,1,767,3.9,1,10,0,2,0.833,5608.99,11,3.06,2.43,0.237,1.048,0.818,0.709,0,0,0,2,2,7.977211069,6121.8867,190.6367762,7.657291667,0,0,3,4,0
RENT_Du000098,Dubai,DIFC,Townhouse,1,2,1543.8,12.2,3,1,0,33131.44,AED,66262.88,12,48,99813.38,Full-time Employed,0,1,549,2.7,0,12,3,0,1,34353.66,24,3.35,1.81,0.332,0.964,0.471,0.649,0,0,1,1,3,21.46096645,22945.6046,547.9754562,60.23898182,0,3,4,2,0
RENT_Me000099,Mexico,Puebla,Villa,2,3,2440.2,8.2,2,0,0,75906.46,MXN,227719.38,24,26,290465.3,Retired,1,1,705,2,0,9,0,3,0.75,74660.95,18,3.84,5.8,0.261,1.017,0.717,0.755,0,0,0,2,3,31.10665519,60013.49174,2047.780365,107.5162323,1,11,5,4,1
RENT_Me000100,Mexico,Guadalajara,Townhouse,3,4,1984.4,10.5,1,0,0,32950.28,MXN,65900.56,12,34,99105.65,Business Owner,1,1,576,4.5,0,9,1,2,0.75,32493.49,6,3.54,6.11,0.332,1.014,0.748,0.85,0,0,1,2,3,16.60465632,21829.43833,570.848544,57.10620451,1,6,4,0,1
RENT_Du000101,Dubai,DIFC,Studio,3,3,1057.7,29.3,1,0,0,4211.56,AED,4211.56,12,21,15258.88,Business Owner,1,1,731,3,0,9,3,0,0.75,3626.16,33,2.08,1.69,0.276,1.161,0.754,0.59,0,0,0,2,3,3.981809587,4954.181818,111.5424128,5.753497268,0,3,3,0,0
RENT_Me000102,Mexico,Merida,Penthouse,2,3,2321.5,3.5,0,1,1,106396.91,MXN,212793.82,12,31,300021.03,Freelancer,1,1,655,0.4,0,11,2,0,0.917,107391.81,68,3.9,3.28,0.355,0.991,0.591,0.577,0,0,0,2,2,45.83110489,61228.78163,1965.137747,162.1904116,1,8,2,1,1
RENT_Du000103,Dubai,DIFC,Townhouse,0,0,1486.9,17.7,2,1,1,38346.88,AED,38346.88,12,23,138027.83,Self-employed,0,1,753,1.8,1,12,1,0,1,40266.5,3,2.68,2.62,0.278,0.952,0.511,0.667,0,0,0,1,1,25.78981774,37507.5625,1039.34956,50.85793103,0,3,4,5,0
RENT_Du000104,Dubai,Dubai Marina,Apartment,2,3,1110.8,17.2,1,0,0,8989.18,AED,17978.36,12,23,23978.21,Full-time Employed,0,1,630,5,0,10,1,1,0.833,9900.99,72,2.1,3.21,0.375,0.908,0.561,0.485,0,0,0,1,2,8.092527908,7734.906452,151.062723,14.2459271,0,5,0,2,0
RENT_Du000105,Dubai,Jumeirah Beach Residence,Townhouse,0,0,1740.3,44.5,2,0,0,33050.36,AED,33050.36,12,31,57315.49,Part-time,1,1,695,3.4,0,10,2,0,0.833,31998.01,26,2.17,3.11,0.577,1.033,0.699,0.47,0,1,0,2,2,18.99118543,18080.59621,398.3426555,47.48614943,0,7,4,3,0
RENT_Du000106,Dubai,DIFC,Penthouse,2,2,2300.5,18.5,1,0,0,68031.2,AED,68031.2,12,29,159497.16,Part-time,1,1,660,1.2,1,6,6,0,0.5,73384.27,39,2.93,3.54,0.427,0.927,0.603,0.581,1,1,0,2,6,29.57235384,40584.51908,1052.681256,102.9216339,0,3,2,3,0
RENT_Du000107,Dubai,DIFC,Villa,0,1,1985,26,1,0,0,37601.61,AED,37601.61,24,33,118479.66,Part-time,1,1,577,3.6,0,11,2,0,0.917,34640.98,11,2.46,2.5,0.317,1.085,0.72,0.572,0,0,1,2,2,18.94287657,34242.6763,683.6276382,65.05468858,0,3,5,3,0
RENT_Du000108,Dubai,Downtown Dubai,House,1,1,1417,2.5,1,0,0,31474.23,AED,62948.46,12,26,86829.59,Retired,1,1,500,6,0,11,1,0,0.917,26995.21,6,2.68,2.59,0.362,1.166,0.737,0.803,0,0,1,2,1,22.21187721,23594.99728,434.14795,62.82281437,0,4,1,4,0
RENT_Du000109,Dubai,Dubai Marina,Penthouse,1,2,2144.5,7.5,0,1,0,62500.36,AED,125000.72,12,18,173699.84,Freelancer,1,0,734,0,0,12,3,0,1,56796.16,1,3.42,1.25,0.36,1.1,0.393,0.795,0,0,0,1,3,29.14449056,39298.60633,1274.956826,85.0345034,0,5,2,1,0
RENT_Me000110,Mexico,Tijuana,House,5,5,2174.7,20.2,0,0,0,46472.33,MXN,92944.66,36,35,198717.32,Freelancer,1,1,664,0.3,0,11,3,0,0.917,43473.09,9,4.46,3.9,0.234,1.069,0.652,0.87,0,0,0,2,3,21.36953603,36395.11355,1319.483005,69.88320301,1,12,1,1,1
RENT_Du000111,Dubai,Jumeirah Beach Residence,Penthouse,1,2,1808.8,19.9,0,1,1,58568.36,AED,117136.72,12,35,152238.44,Retired,1,0,631,0.4,0,12,3,0,1,52971.07,18,2.11,3.18,0.385,1.106,0.372,0.627,0,0,0,1,3,32.37967713,48951.26688,960.6245564,92.6714557,0,7,2,4,0
RENT_Du000112,Dubai,Arabian Ranches,Studio,1,2,666,2.7,0,1,0,4397.97,AED,8795.94,12,24,10378.17,Self-employed,1,1,697,0.1,0,11,1,0,0.917,4532.04,42,2.88,3.96,0.424,0.97,0.569,0.522,0,1,0,2,1,6.603558559,2674.786082,72.3358449,6.300816619,0,0,3,5,0
RENT_Me000113,Mexico,Cancun,Apartment,0,1,529.8,33,1,0,1,17948.48,MXN,35896.96,12,26,69613.22,Self-employed,0,1,657,0.8,0,12,3,0,1,19685.61,13,5.23,3.95,0.258,0.912,0.458,0.394,0,0,0,1,3,33.87784069,11173.87159,457.3588554,27.27732523,1,2,0,5,1
RENT_Me000114,Mexico,Merida,Studio,2,2,873.9,22.7,2,0,0,10046.14,MXN,20092.28,24,25,28305.37,Full-time Employed,1,0,721,6,1,10,0,2,0.833,8610.46,25,3.76,3.4,0.355,1.167,0.592,0.586,0,0,0,1,2,11.49575466,5946.506303,204.0817177,13.91432133,1,8,3,2,1
RENT_Du000115,Dubai,Downtown Dubai,Studio,1,2,496.3,7.1,2,1,0,5598.4,AED,16795.2,12,34,15693.68,Freelancer,1,1,705,0.4,0,10,3,0,0.833,5477.81,18,2.98,2.37,0.357,1.022,0.605,0.562,0,0,0,2,3,11.28027403,3943.135678,110.640444,7.929745042,0,4,3,1,0
RENT_Du000116,Dubai,Arabian Ranches,Apartment,0,1,630.3,13.3,0,1,0,11205.48,AED,22410.96,12,27,33241.9,Self-employed,1,1,633,0.8,0,12,2,0,1,11269.55,1,2.4,1.4,0.337,0.994,0.611,0.595,0,0,0,2,2,17.77801047,9777.029412,210.421227,17.67425868,0,0,0,5,0
RENT_Du000117,Dubai,Dubai Marina,Studio,1,1,673.4,5.4,1,0,0,7567.32,AED,15134.64,36,19,15553.92,Part-time,1,1,586,1,0,11,1,0,0.917,7698.5,32,3.49,3.12,0.487,0.983,0.578,0.556,0,1,1,2,1,11.23748144,3464.124722,91.1459712,12.89151618,0,5,3,3,0
RENT_Du000118,Dubai,Arabian Ranches,Studio,2,4,859.6,4.2,2,1,1,6851.69,AED,13703.38,12,26,30136.8,Self-employed,1,1,693,0.3,0,11,3,0,0.917,6538.37,27,2.57,3.39,0.227,1.048,0.662,0.695,0,0,0,2,3,7.970788739,8441.680672,208.848024,9.872752161,0,0,3,5,0
RENT_Me000119,Mexico,Merida,Apartment,2,3,890.8,3.4,1,0,0,24902.29,MXN,49804.58,12,29,91166.06,Business Owner,1,0,686,2.9,0,9,1,2,0.75,22121.05,43,3.43,5.44,0.273,1.126,0.542,0.629,0,0,0,1,3,27.95497306,20579.24605,625.3991716,36.24787482,1,8,0,0,1
RENT_Me000120,Mexico,Cancun,Apartment,2,3,892.9,30.4,0,0,0,15013.6,MXN,45040.8,12,24,62515.55,Full-time Employed,1,1,686,1.1,0,9,3,0,0.75,15466.68,18,4.23,4.49,0.24,0.971,0.685,0.578,0,0,0,2,3,16.81442491,11953.26004,428.856673,21.85385735,1,2,0,2,1
RENT_Me000121,Mexico,Cancun,Apartment,2,2,1025.1,22.1,3,1,1,20761.67,MXN,41523.34,6,31,77481.23,Full-time Employed,1,0,644,6.3,0,9,2,1,0.75,22568.12,9,5.46,5.6,0.268,0.92,0.618,0.708,0,0,0,1,3,20.25331187,11993.99845,498.9791212,32.18863566,1,2,0,2,1
RENT_Du000122,Dubai,Jumeirah Beach Residence,Villa,2,4,2281.2,29.4,3,0,0,43018.24,AED,86036.48,6,29,143584.17,Retired,1,0,684,5.2,1,9,1,2,0.75,48474.12,16,2.03,3.7,0.3,0.887,0.611,0.624,0,0,0,1,3,18.857724,47387.51485,982.1157228,62.80035036,0,7,5,4,0
RENT_Me000123,Mexico,Merida,Studio,4,5,1185,15.2,2,1,0,13821.56,MXN,27643.12,12,36,44343.58,Freelancer,1,1,650,0.2,1,11,1,0,0.917,15741.85,19,3.27,3.52,0.312,0.878,0.605,0.804,0,0,0,2,1,11.66376371,10384.91335,288.23327,21.23127496,1,8,3,1,1
RENT_Du000124,Dubai,DIFC,Studio,1,1,469.8,5.5,0,0,1,5271.5,AED,10543,12,26,16417.63,Retired,1,0,702,0.7,0,12,3,0,1,4721.19,1,2.85,3.09,0.321,1.117,0.434,0.649,0,0,0,1,3,11.22073223,4264.319481,115.2517626,7.498577525,0,3,3,4,0
RENT_Du000125,Dubai,Dubai Marina,Penthouse,2,3,2131.1,6.7,2,0,1,91675.29,AED,183350.58,24,31,450937.56,Self-employed,1,0,630,3.5,0,10,3,0,0.833,105335.74,42,1.91,2.68,0.203,0.87,0.588,0.645,0,0,0,1,3,43.01782647,154961.3608,2840.906628,145.2857211,0,5,2,5,0
RENT_Me000126,Mexico,Cancun,Penthouse,2,3,2295,10.4,0,0,0,86892.9,MXN,260678.7,24,20,273248.82,Retired,1,1,570,1.4,0,12,1,0,1,92982.73,36,4.28,5.67,0.318,0.935,0.63,0.65,0,0,1,2,1,37.86183007,51751.67045,1557.518274,152.1767075,1,2,2,4,1
RENT_Me000127,Mexico,Guadalajara,Penthouse,0,1,1742.3,11.1,0,1,1,51343.46,MXN,51343.46,12,18,183528.75,Freelancer,1,0,636,0,0,10,2,0,0.833,47357.18,93,3.76,3.14,0.28,1.084,0.41,0.426,0,0,0,1,2,29.46878264,38556.46008,1167.24285,80.60197802,1,6,2,1,1
RENT_Me000128,Mexico,Mexico City,House,1,2,1398.5,17.8,3,0,1,24107.31,MXN,24107.31,6,36,105125,Business Owner,1,1,584,1.2,1,11,2,0,0.917,23209.71,7,5.12,4.58,0.229,1.039,0.67,0.696,0,0,1,2,2,17.2379764,17177.28758,613.93,41.20907692,1,9,1,0,1
RENT_Me000129,Mexico,Cancun,Villa,4,5,2828.5,12.9,0,0,0,93588.07,MXN,187176.14,12,33,223522.07,Self-employed,1,1,631,0.9,0,11,2,0,0.917,104868.11,15,5.39,3.22,0.419,0.892,0.584,0.839,0,1,0,2,2,33.08752696,34979.97966,1410.424262,148.0823892,1,2,5,5,1
RENT_Du000130,Dubai,Jumeirah Beach Residence,Apartment,1,2,874.2,42.5,2,0,0,10557.02,AED,21114.04,12,34,24355.83,Self-employed,0,1,584,4,0,12,2,0,1,9105.45,2,2.67,3.17,0.433,1.159,0.498,0.602,0,1,1,1,2,12.07620682,6636.46594,142.2380472,18.04618803,0,7,0,5,0
RENT_Du000131,Dubai,DIFC,Penthouse,4,5,2519.8,14,2,0,0,49571.35,AED,99142.7,12,42,165000.37,Retired,1,1,734,0.6,0,11,1,0,0.917,51955.28,36,2.1,1.49,0.3,0.954,0.647,0.727,0,0,0,2,1,19.67273196,53225.92581,1211.102716,67.44401361,0,3,2,4,0
RENT_Me000132,Mexico,Tijuana,Studio,3,3,1110.7,29.2,1,0,0,9606.22,MXN,28818.66,6,42,35936.89,Full-time Employed,1,1,702,4.5,0,10,0,2,0.833,8286.18,86,4.87,4.74,0.267,1.159,0.81,0.455,0,0,0,2,2,8.648798055,6122.127768,252.2769678,13.66460882,1,12,3,2,1
RENT_Du000133,Dubai,Arabian Ranches,Villa,0,1,2145.6,5.9,0,0,0,49922.93,AED,99845.86,6,46,122749.11,Retired,1,1,611,1.2,0,5,4,3,0.417,48008.39,14,3.38,1.85,0.407,1.04,0.593,0.691,1,1,0,2,7,23.26758482,28024.91096,749.9970621,81.57341503,0,0,5,4,0
RENT_Du000134,Dubai,Jumeirah Beach Residence,House,3,3,1857.9,17.4,0,0,0,17535.93,AED,52607.79,12,33,63563.04,Self-employed,1,1,704,1,0,9,0,3,0.75,19358.87,62,3.19,3.7,0.276,0.906,0.668,0.534,0,0,0,2,3,9.438575811,15170.17661,447.4838016,24.87365957,0,7,1,5,0
RENT_Me000135,Mexico,Cancun,Apartment,0,1,575.1,23.7,2,0,1,20651.38,MXN,41302.76,12,44,53286.62,Full-time Employed,1,1,733,0.6,0,12,2,0,1,23361.18,1,4.62,6.15,0.388,0.884,0.602,0.51,0,0,0,2,2,35.9091984,9481.604982,390.5909246,28.1353951,1,2,0,2,1
RENT_Me000136,Mexico,Monterrey,House,0,0,1240,29.5,1,1,1,36072.18,MXN,36072.18,24,26,134043.7,Freelancer,1,1,779,4,0,12,2,0,1,36162.65,8,4.61,4.93,0.269,0.997,0.807,0.563,0,0,0,2,2,29.09046774,23893.70766,1044.200423,46.24638462,1,10,1,1,1
RENT_Me000137,Mexico,Tijuana,Penthouse,4,4,2675.3,13.6,0,1,0,113448.47,MXN,226896.94,24,35,186091.8,Part-time,1,1,659,0.8,0,11,0,1,0.917,99806.68,12,5.09,6.17,0.61,1.137,0.589,0.85,0,1,0,2,1,42.40588719,30556.94581,1226.344962,171.8916212,1,12,2,3,1
RENT_Du000138,Dubai,Business Bay,Apartment,2,3,1026.1,13.1,1,0,0,12597.64,AED,12597.64,12,20,31139.54,Self-employed,1,0,775,2,0,3,6,3,0.25,10841.45,34,1.81,3.41,0.405,1.162,0.462,0.642,1,1,0,1,9,12.27720495,11081.68683,241.331435,16.23407216,0,1,0,5,0
RENT_Du000139,Dubai,Jumeirah Beach Residence,Studio,0,0,437.9,8,2,0,1,4644.26,AED,9288.52,12,35,18266.92,Freelancer,0,0,737,16.8,0,11,3,0,0.917,4953.67,54,2.43,2.5,0.254,0.938,0.446,0.308,0,0,0,0,3,10.60575474,5325.632653,134.6272004,6.29303523,0,7,3,1,0
RENT_Me000140,Mexico,Tijuana,Townhouse,1,2,1558.2,9.8,2,0,1,41477.31,MXN,41477.31,12,18,187901.03,Freelancer,0,0,557,0,1,4,6,2,0.333,41240.55,25,3.44,4.92,0.221,1.006,0.221,0.659,1,0,1,0,8,26.61873315,42320.0518,1046.608737,74.33209677,1,12,4,1,1
RENT_Du000141,Dubai,DIFC,Townhouse,1,1,1854.2,31.1,1,1,0,26114.85,AED,52229.7,24,48,58440.75,Part-time,1,1,630,5.2,0,12,2,0,1,22656.34,10,2.65,1.42,0.447,1.153,0.748,0.6,0,1,0,2,2,14.08416028,16011.16438,368.176725,41.38645008,0,3,4,3,0
RENT_Du000142,Dubai,Jumeirah Beach Residence,Townhouse,4,4,2394.8,23.8,0,1,0,30166.26,AED,60332.52,36,37,60496.31,Part-time,1,1,622,0.3,0,10,2,0,0.833,32298.98,160,2.18,2.93,0.499,0.934,0.557,0.541,0,1,0,2,2,12.59656756,19023.99686,376.2870482,48.42096308,0,7,4,3,0
RENT_Me000143,Mexico,Tijuana,Townhouse,1,2,1885.4,5.3,0,0,0,43998.25,MXN,43998.25,24,30,106493.45,Retired,1,1,603,1.5,0,9,3,0,0.75,39833.5,11,4.69,4.92,0.413,1.105,0.6,0.76,0,1,0,2,3,23.33629469,18715.89631,642.1555035,72.84478477,1,12,4,4,1
RENT_Me000144,Mexico,Cancun,Villa,3,3,2423.2,14.8,1,0,1,77330.57,MXN,231991.71,12,28,183801.83,Freelancer,1,1,552,5.5,0,12,0,0,1,76360.54,16,3.68,5.59,0.421,1.013,0.73,0.771,0,1,1,2,0,31.91258254,39273.8953,1014.586102,139.8382821,1,2,5,1,1
RENT_Me000145,Mexico,Mexico City,Apartment,2,3,1177.2,13.1,1,0,0,24706.15,MXN,49412.3,6,27,68561.2,Retired,1,1,717,0.4,0,12,0,0,1,28090.51,1,5.15,5.14,0.36,0.88,0.606,0.808,0,0,0,2,0,20.98721543,11148.1626,491.583804,34.40967967,1,9,0,4,1
RENT_Me000146,Mexico,Puebla,House,1,2,1379.6,12.3,1,1,0,24668.43,MXN,49336.86,12,30,72274.36,Part-time,1,1,709,1.8,0,9,0,3,0.75,24576.45,1,5.22,3.3,0.341,1.004,0.668,0.763,0,0,0,2,3,17.88085677,11619.67203,512.4252124,34.74426761,1,11,1,3,1
RENT_Me000147,Mexico,Tijuana,Villa,1,1,2086.9,14.4,0,0,1,50630.45,MXN,101260.9,12,33,145140.01,Full-time Employed,1,1,686,8.3,0,11,0,1,0.917,46987.45,32,3.34,4.4,0.349,1.078,0.787,0.594,0,0,0,2,1,24.26108103,33442.39862,995.6604686,73.69788937,1,12,5,2,1
RENT_Me000148,Mexico,Tijuana,Apartment,1,2,856.7,4.8,0,0,0,18031.12,MXN,36062.24,24,32,60026.41,Retired,1,1,707,0.4,0,9,1,2,0.75,16684.01,47,3.59,3.8,0.3,1.081,0.631,0.54,0,0,0,2,3,21.04718104,13077.64924,424.3867187,25.46768362,1,12,0,4,1
RENT_Du000149,Dubai,Arabian Ranches,Studio,2,3,1116.3,26.8,2,0,0,5859.44,AED,11718.88,12,29,16405.26,Self-employed,1,1,692,0.3,0,11,3,0,0.917,5271.93,72,2.58,2.61,0.357,1.111,0.595,0.421,0,0,0,2,3,5.248983248,4582.47486,113.5243992,8.455180375,0,0,3,5,0
RENT_Me000150,Mexico,Merida,Penthouse,2,2,2290.4,18.4,1,0,0,78823.59,MXN,157647.18,6,36,355311.2,Self-employed,1,1,844,4.9,0,11,1,0,0.917,85593.23,5,4.39,3.26,0.222,0.921,0.885,0.753,0,0,0,2,1,34.41477035,65920.44527,2998.826528,93.28235503,1,8,2,5,1
RENT_Me000151,Mexico,Puebla,Penthouse,2,4,2149,7.3,0,1,0,102972.61,MXN,308917.83,12,20,302593.58,Self-employed,1,0,687,2,0,12,0,0,1,117954.81,36,3.82,4.5,0.34,0.873,0.472,0.672,0,0,0,1,0,47.91652396,62778.75104,2078.817895,149.6694913,1,11,2,5,1
RENT_Du000152,Dubai,DIFC,Townhouse,2,3,1892.2,24.7,2,0,0,24700.78,AED,49401.56,24,34,60380.74,Freelancer,1,0,619,1.4,0,3,5,4,0.25,22505.62,18,3.12,4,0.409,1.098,0.403,0.645,1,1,0,1,9,13.05400063,14655.51942,373.7567806,39.83996774,0,3,4,1,0
RENT_Du000153,Dubai,DIFC,Townhouse,0,0,1433.2,25.3,2,0,1,27778.1,AED,55556.2,24,28,49036.6,Part-time,1,1,782,0.5,1,12,1,0,1,26251.1,48,2.98,3.5,0.566,1.058,0.605,0.392,0,1,0,2,1,19.38187273,12320.75377,383.466212,35.47650064,0,3,4,3,0
RENT_Du000154,Dubai,Downtown Dubai,Villa,1,2,2248.3,10.8,0,0,0,29472.73,AED,29472.73,24,27,69246.97,Full-time Employed,1,1,638,3.2,0,11,3,0,0.917,30492.17,1,2.06,2.48,0.426,0.967,0.678,0.773,0,1,0,2,3,13.10889561,22629.72876,441.7956686,46.12320814,0,4,5,2,0
RENT_Me000155,Mexico,Tijuana,House,2,3,1624.1,15.4,3,1,1,44112.42,MXN,44112.42,36,34,93320.4,Part-time,1,1,676,0.5,1,9,1,2,0.75,39642.51,1,5.49,4.43,0.473,1.113,0.581,0.792,0,1,0,2,3,27.16114771,14379.10632,630.845904,65.15867061,1,12,1,3,1
RENT_Me000156,Mexico,Cancun,Apartment,1,2,1059,29.7,0,1,1,21216.02,MXN,63648.06,24,33,80637.16,Retired,1,0,651,5.9,0,12,3,0,1,22554.17,9,5.33,4.78,0.263,0.941,0.622,0.607,0,0,0,1,3,20.03401322,12738.88784,524.9479116,32.53990798,1,2,0,4,1
RENT_Du000157,Dubai,Arabian Ranches,House,2,3,1588.2,32.1,2,0,1,18206.42,AED,36412.84,24,42,61280.89,Retired,0,1,678,0.6,0,11,0,1,0.917,16025.13,6,3.01,3.6,0.297,1.136,0.434,0.67,0,0,0,1,1,11.46355623,15282.01746,415.4844342,26.81357879,0,0,1,4,0
RENT_Du000158,Dubai,Jumeirah Beach Residence,House,3,4,1707.8,9.7,2,1,0,29223.01,AED,58446.02,12,41,97071.5,Freelancer,1,1,801,5.5,0,9,0,3,0.75,30399.02,3,2.6,4.04,0.301,0.961,0.838,0.87,0,0,0,2,3,17.11149432,26964.30556,777.542715,36.43766833,0,7,1,1,0
RENT_Me000159,Mexico,Puebla,Villa,0,2,2118.8,4.5,2,0,0,38133.85,MXN,76267.7,12,34,170676.43,Self-employed,1,1,659,1,0,11,0,1,0.917,38278.62,9,4.87,5.25,0.223,0.996,0.683,0.725,0,0,0,2,1,17.99785256,29076.05281,1124.757674,57.77856061,1,11,5,5,1
