applicant_id,age,employment_status,monthly_income,employment_verified,income_verified,credit_score,rental_history_years,previous_evictions,late_payments_count,missed_payments_count,on_time_payments_percent,property_type,bedrooms,bathrooms,square_feet,property_age_years,furnished,pets_allowed,parking,monthly_rent,security_deposit,market_median_rent,lease_term_months,city,local_unemployment_rate,inflation_rate,default_flag
APP000176,44,Part-time,14999,1,1,602,10,0,12,8,82.3,House,5,3,1568,39,0,0,1,45362,134854,32000,12,Bangalore,7.6,5.6,0
APP000177,35,Full-time,88532,1,1,818,10,0,0,0,99.6,Apartment,2,1,1158,26,0,1,0,25968,55725,18000,12,Kolkata,6.5,3.7,0
APP000178,52,Full-time,54310,1,1,674,22,0,18,12,88.4,House,2,1,905,18,0,0,2,18948,51488,20000,12,Chennai,6.3,3.6,0
APP000179,31,Full-time,47442,1,1,723,8,0,4,3,91.8,Townhouse,3,3,1225,22,0,0,0,38299,97260,32000,12,Bangalore,4.6,6.4,0
APP000180,67,Contract,8990,1,1,578,30,0,42,28,80.4,Apartment,2,1,593,23,0,1,1,10521,24398,20000,12,Chennai,6.4,3.5,0
APP000181,42,Part-time,23107,1,1,746,20,0,10,6,92.9,Condo,3,2,1523,8,1,0,0,62333,150731,35000,12,Mumbai,2.5,6.1,0
APP000182,24,Part-time,31489,1,1,746,2,0,0,0,93.1,Condo,3,2,1717,3,0,0,2,47221,124047,22000,12,Hyderabad,4.0,5.2,1
APP000183,22,Full-time,41760,1,1,696,1,0,0,0,89.7,Apartment,2,2,490,0,0,0,2,16609,48963,35000,11,Mumbai,3.8,5.7,0
APP000184,40,Full-time,76903,1,1,762,19,0,6,4,95.3,Studio,0,1,300,16,0,0,0,8000,22480,18000,12,Kolkata,6.2,3.5,0
APP000185,32,Full-time,79008,1,0,760,11,0,3,2,95.2,Apartment,2,2,748,64,0,0,2,26590,60448,32000,12,Bangalore,4.9,6.6,0
APP000186,43,Full-time,30723,1,1,755,20,0,8,5,93.8,Apartment,3,3,914,5,1,1,1,40402,87361,35000,24,Mumbai,6.4,4.2,0
APP000187,40,Part-time,19389,0,1,759,19,0,8,5,93.8,House,4,2,1407,12,0,0,1,46777,112392,35000,24,Mumbai,8.5,5.6,0
APP000188,34,Self-employed,27872,1,1,687,13,1,10,7,88.8,Apartment,2,2,928,1,1,0,1,32567,79656,32000,12,Bangalore,4.7,4.1,0
APP000189,24,Part-time,14098,0,0,741,3,0,1,1,92.4,Condo,3,2,1191,14,0,0,1,38094,101215,32000,12,Bangalore,6.4,6.3,1
APP000190,18,Contract,32765,1,1,757,0,0,0,0,94.0,Apartment,1,1,300,33,0,1,1,12383,26249,35000,24,Mumbai,3.7,6.6,0
APP000191,29,Full-time,41801,1,1,654,4,0,3,2,86.7,Apartment,2,1,895,30,1,0,1,21792,52379,22000,12,Hyderabad,6.3,6.0,0
APP000192,45,Self-employed,9324,0,0,736,17,0,9,6,91.9,House,3,2,1359,23,0,0,2,52465,154682,32000,12,Bangalore,7.4,5.0,0
APP000193,37,Part-time,17734,1,0,808,7,0,1,0,97.3,Apartment,1,2,575,0,0,0,2,18099,50724,35000,12,Mumbai,4.5,6.9,0
APP000194,20,Full-time,46304,1,1,705,1,0,0,0,90.5,Condo,3,3,1517,14,0,0,1,56855,129390,32000,12,Bangalore,2.9,6.1,1
APP000195,37,Part-time,19627,1,1,685,13,0,10,7,88.4,Apartment,3,2,1061,2,0,0,1,25087,50501,22000,24,Hyderabad,4.4,4.1,0
APP000196,39,Full-time,34808,1,1,749,14,0,6,4,93.4,Studio,0,1,300,16,1,1,2,8000,17039,20000,24,Chennai,8.5,4.1,0
APP000197,24,Full-time,19800,1,1,687,2,0,1,1,88.6,Condo,3,3,1073,31,1,0,0,24874,58335,18000,6,Kolkata,4.9,3.7,0
APP000198,36,Full-time,16584,1,1,547,6,0,9,6,78.3,Apartment,2,1,816,9,1,1,0,20633,59339,20000,12,Chennai,4.9,5.3,0
APP000199,35,Full-time,26390,1,1,664,9,0,8,5,87.1,House,3,2,1225,5,0,0,2,34948,95583,22000,12,Hyderabad,2.6,5.4,1
APP000200,21,Full-time,12241,1,1,709,2,0,1,0,90.0,Studio,0,1,300,7,1,1,2,9726,23878,32000,12,Bangalore,3.8,3.1,1
APP000201,39,Full-time,35387,1,0,515,12,0,20,13,76.4,House,5,2,1793,7,0,1,1,37546,92205,22000,11,Hyderabad,5.1,5.0,0
APP000202,41,Self-employed,19723,1,1,761,13,0,5,3,94.0,Condo,4,2,1602,1,0,1,1,33126,85823,22000,12,Hyderabad,8.1,6.4,0
APP000203,47,Full-time,40986,1,1,836,21,0,0,0,99.9,Townhouse,3,3,1273,0,0,1,2,28574,76474,25000,12,Pune,3.0,3.1,0
APP000204,47,Full-time,25937,1,1,641,17,0,17,11,85.4,Studio,0,1,300,1,0,0,0,11959,29413,35000,12,Mumbai,7.2,4.1,1
APP000205,18,Full-time,11306,1,1,826,0,0,0,0,98.5,Apartment,2,1,652,37,0,0,0,24403,52018,32000,12,Bangalore,4.2,6.4,1
APP000206,23,Self-employed,18139,1,1,774,4,0,1,0,94.9,House,4,2,1874,12,1,1,1,53057,128317,25000,36,Pune,7.7,4.9,1
APP000207,41,Full-time,40611,1,0,640,8,0,8,5,85.6,House,4,3,1399,23,1,1,0,40186,116384,35000,24,Mumbai,2.8,5.9,1
APP000208,41,Full-time,57976,1,0,785,9,0,2,1,96.6,Condo,5,2,2088,8,1,1,1,50967,126062,20000,12,Chennai,5.9,4.3,0
APP000209,41,Self-employed,27739,1,0,792,20,0,5,3,96.4,Studio,0,1,300,31,0,0,0,11212,33511,35000,11,Mumbai,4.5,4.1,0
APP000210,75,Full-time,42235,1,1,624,27,0,30,20,84.5,Townhouse,3,3,1066,59,0,0,1,30000,78345,32000,12,Bangalore,7.4,6.1,0
APP000211,41,Part-time,16265,1,1,436,19,0,40,27,70.3,House,4,3,1304,4,0,0,1,39965,99908,35000,24,Mumbai,7.8,6.8,0
APP000212,48,Full-time,31899,1,1,567,11,0,15,10,80.1,House,2,1,506,3,0,0,1,12094,33798,22000,12,Hyderabad,2.6,4.9,0
APP000213,46,Full-time,22320,1,1,559,14,0,20,13,79.3,Apartment,2,2,724,5,1,0,1,12518,27916,18000,36,Kolkata,4.5,4.6,0
APP000214,42,Self-employed,32068,0,0,651,16,0,15,10,86.2,Apartment,2,2,728,4,0,0,2,12623,35003,20000,12,Chennai,8.1,6.4,0
APP000215,31,Unemployed,5027,0,0,733,9,0,5,3,91.6,House,2,1,785,0,1,0,0,33071,67728,35000,11,Mumbai,6.7,4.7,0
APP000216,44,Self-employed,74693,1,1,647,15,0,14,9,86.9,House,3,2,1171,0,0,0,2,22377,59863,18000,12,Kolkata,3.7,6.4,0
APP000217,25,Full-time,24218,1,1,685,3,0,2,1,88.5,Studio,0,1,300,17,1,0,2,8000,18643,28000,24,Delhi,4.6,4.9,0
APP000218,32,Full-time,40364,1,1,704,8,0,5,3,90.3,Condo,5,2,2347,13,0,1,1,74635,203480,25000,11,Pune,6.3,3.9,0
APP000219,29,Full-time,19153,1,1,570,3,0,4,2,80.1,Condo,3,2,1010,5,0,1,1,31135,62644,25000,24,Pune,7.7,4.7,1
APP000220,35,Part-time,16109,1,1,750,5,0,2,1,93.1,House,2,1,970,8,0,1,0,20248,44988,25000,11,Pune,8.3,4.8,1
APP000221,62,Full-time,19809,1,1,681,30,0,25,17,88.1,Apartment,1,1,300,1,0,1,1,8000,17918,20000,24,Chennai,6.8,3.1,0
APP000222,18,Contract,21929,0,0,587,0,0,0,0,81.4,Condo,3,3,1017,0,0,0,2,44239,105087,35000,11,Mumbai,4.7,4.5,1
APP000223,43,Full-time,65195,1,1,643,15,0,14,9,86.4,Apartment,1,1,300,4,0,1,1,8000,17472,25000,12,Pune,3.8,4.6,0
APP000224,18,Full-time,35342,1,1,647,0,0,0,0,86.0,Apartment,2,1,859,34,1,0,2,24982,68430,28000,12,Delhi,3.7,5.0,0
APP000225,29,Full-time,59703,1,1,687,9,0,6,4,89.5,Apartment,3,3,976,8,0,0,1,32114,73676,35000,24,Mumbai,6.6,6.4,0
APP000226,48,Part-time,16000,1,1,743,16,0,8,5,92.6,House,3,2,1408,0,0,0,1,27544,64258,20000,36,Chennai,6.8,4.0,1
APP000227,35,Full-time,56436,0,0,757,11,0,4,2,94.5,Apartment,2,2,1164,2,0,0,0,39021,107701,32000,36,Bangalore,3.7,4.6,0
APP000228,22,Full-time,59332,1,1,634,2,0,2,1,85.6,Apartment,1,2,540,4,0,1,1,10382,26853,20000,12,Chennai,5.0,5.6,1
APP000229,26,Self-employed,50124,1,1,730,6,0,3,2,92.4,Apartment,1,2,682,0,1,1,1,14673,32672,22000,12,Hyderabad,5.9,4.5,0
APP000230,43,Full-time,64249,1,1,557,21,0,30,20,80.1,House,5,2,2203,4,0,1,1,64479,139013,35000,12,Mumbai,7.2,3.1,1
APP000231,26,Full-time,48666,1,1,555,2,0,2,1,79.6,Townhouse,3,3,1282,12,0,1,2,23092,54702,18000,12,Kolkata,6.7,3.5,0
APP000232,37,Full-time,28092,0,1,587,12,0,15,10,81.5,Apartment,1,2,438,2,0,1,0,12464,31110,32000,12,Bangalore,5.6,3.1,0
APP000233,35,Contract,13198,1,1,551,12,0,18,12,78.5,Condo,2,2,889,3,0,0,1,32537,73588,32000,12,Bangalore,4.0,3.5,0
APP000234,27,Contract,19549,1,1,720,7,0,4,3,91.0,Condo,2,1,871,11,0,1,2,30522,81293,28000,12,Delhi,7.0,4.2,0
APP000235,60,Full-time,45934,1,0,665,20,1,17,11,87.6,Apartment,1,1,664,27,0,1,0,15348,36004,20000,12,Chennai,2.5,5.6,1
APP000236,42,Full-time,70796,1,0,791,13,0,2,1,97.3,House,4,3,1678,6,1,1,0,71479,201329,35000,36,Mumbai,4.5,5.9,0
APP000237,18,Part-time,24352,1,1,683,0,0,0,0,88.4,Apartment,1,2,300,24,0,1,0,11428,24388,35000,24,Mumbai,2.9,3.6,1
APP000238,37,Part-time,15061,0,0,713,16,0,11,7,90.4,Apartment,1,1,300,21,1,1,0,8000,23047,28000,12,Delhi,6.8,6.7,0
APP000239,27,Full-time,28121,1,1,513,7,0,12,8,76.1,Townhouse,4,3,1630,25,1,0,2,72479,216458,35000,6,Mumbai,4.7,5.1,1
APP000240,45,Full-time,37081,0,0,560,22,1,32,21,79.7,Apartment,2,1,798,1,1,0,0,29394,81576,32000,12,Bangalore,5.4,6.2,0
APP000241,25,Part-time,26134,1,1,731,5,0,2,1,91.9,Townhouse,3,2,1094,22,0,1,0,48966,130876,35000,12,Mumbai,2.6,4.3,1
APP000242,33,Unemployed,7420,0,0,597,10,0,13,8,81.8,Apartment,2,2,658,19,0,0,1,21095,46901,32000,11,Bangalore,8.2,4.1,0
APP000243,41,Part-time,13451,0,0,734,11,0,6,4,91.9,Apartment,1,1,446,0,0,0,0,8280,18495,22000,12,Hyderabad,6.9,4.8,1
APP000244,45,Full-time,21818,1,1,655,10,0,9,6,86.3,House,4,2,1387,26,0,1,0,35337,75243,28000,12,Delhi,8.3,3.1,0
APP000245,20,Part-time,11816,0,0,673,0,0,0,0,87.4,Apartment,2,2,761,19,0,0,1,22079,49512,28000,12,Delhi,7.7,5.6,0
APP000246,30,Full-time,23931,1,1,639,6,0,6,4,85.2,Apartment,2,1,702,18,0,1,1,31315,70074,35000,12,Mumbai,7.6,3.2,0
APP000247,29,Full-time,34942,1,1,738,8,0,4,2,92.6,Condo,2,1,821,13,0,1,1,32010,76240,35000,12,Mumbai,4.9,5.5,0
APP000248,27,Full-time,22348,0,0,694,6,0,4,3,89.1,Condo,5,2,2190,22,0,1,2,74148,213915,28000,6,Delhi,4.6,5.3,0
APP000249,56,Self-employed,23360,0,0,711,15,0,10,6,90.4,Apartment,1,1,378,4,1,1,1,9334,27452,25000,6,Pune,7.5,5.2,0
APP000250,39,Full-time,54798,0,0,713,15,0,9,6,91.2,Apartment,2,2,775,2,0,0,1,19540,50271,28000,12,Delhi,5.9,6.3,0
APP000251,19,Contract,43898,1,1,719,0,0,0,0,91.4,House,3,2,1533,0,0,1,2,59326,145862,35000,12,Mumbai,5.5,3.4,0
APP000252,46,Part-time,50245,0,0,612,10,0,11,7,83.8,Studio,0,1,300,26,0,0,1,8000,22869,22000,12,Hyderabad,8.2,4.2,1
APP000253,60,Full-time,44549,0,1,675,18,0,15,10,88.3,Apartment,2,2,568,5,1,0,0,12288,34190,25000,12,Pune,8.3,5.7,0
APP000254,47,Full-time,15609,1,1,546,24,0,37,25,78.2,House,3,2,1175,26,0,1,1,26935,68340,18000,12,Kolkata,7.0,5.0,0
APP000255,18,Full-time,14408,1,0,831,0,0,0,0,98.9,Apartment,1,1,605,4,0,1,1,9225,21040,18000,12,Kolkata,2.9,3.9,0
APP000256,29,Self-employed,35268,1,1,829,3,0,0,0,99.3,House,2,1,718,17,1,1,0,13115,27205,22000,24,Hyderabad,2.8,5.3,0
APP000257,50,Full-time,35280,1,1,525,19,0,31,20,77.1,Studio,0,1,300,57,0,0,2,8000,20156,18000,12,Kolkata,7.4,4.0,0
APP000258,26,Full-time,31255,1,1,782,4,0,1,0,95.7,Apartment,1,1,447,6,0,0,1,9105,24778,18000,6,Kolkata,4.3,5.2,0
APP000259,40,Full-time,17882,1,1,493,15,1,27,18,74.4,Apartment,2,1,563,31,0,0,1,12452,27717,22000,12,Hyderabad,8.3,6.5,1
APP000260,44,Full-time,20397,1,1,651,17,0,17,11,86.0,Apartment,1,2,351,5,1,0,1,11819,35314,28000,12,Delhi,3.7,5.2,0
APP000261,23,Full-time,69239,1,1,773,3,0,0,0,95.9,Apartment,1,2,673,15,1,1,0,25392,60412,35000,12,Mumbai,4.7,6.3,0
APP000262,34,Full-time,66971,0,1,742,7,0,3,2,93.6,Condo,3,2,1453,31,1,0,2,43994,122194,35000,24,Mumbai,6.5,3.5,0
APP000263,18,Contract,36182,1,1,686,0,0,0,0,88.9,Apartment,1,1,300,23,1,0,0,8000,23058,20000,24,Chennai,4.0,3.9,0
APP000264,22,Self-employed,47510,0,0,668,1,0,0,0,87.8,Apartment,3,2,1287,21,1,0,0,46431,93116,28000,12,Delhi,8.2,3.4,0
APP000265,31,Full-time,18246,1,1,779,5,0,1,1,95.2,Apartment,1,1,325,2,0,0,1,10338,26103,25000,12,Pune,7.2,5.8,0
APP000266,20,Full-time,43911,0,1,611,1,0,1,0,83.6,Apartment,2,1,717,9,0,0,1,17621,40961,25000,12,Pune,2.6,3.4,1
APP000267,54,Full-time,24592,1,1,825,10,0,0,0,98.7,Apartment,1,1,300,43,0,0,1,8000,18852,20000,12,Chennai,7.9,7.0,0
APP000268,18,Self-employed,68967,1,1,717,0,0,0,0,91.9,Condo,4,2,1882,3,0,0,1,31040,63082,18000,12,Kolkata,7.1,5.0,0
APP000269,29,Full-time,48543,1,1,642,9,0,9,6,85.9,House,2,1,699,15,0,0,0,20057,42789,28000,11,Delhi,3.4,6.5,0
APP000270,36,Full-time,14348,1,0,547,8,0,12,8,78.3,Condo,5,2,2039,7,0,1,2,59014,131934,35000,12,Mumbai,7.0,5.6,0
APP000271,52,Full-time,17446,0,1,768,16,0,6,4,94.4,Apartment,1,1,300,4,0,0,1,8000,16508,32000,12,Bangalore,3.3,5.9,1
APP000272,18,Self-employed,31115,1,1,635,0,0,0,0,85.1,Condo,5,2,1974,11,0,1,1,64008,164367,35000,24,Mumbai,4.7,3.3,0
APP000273,48,Full-time,21055,1,1,690,21,0,16,11,88.8,Apartment,1,1,512,16,1,0,0,12987,37146,25000,11,Pune,6.5,3.4,1
APP000274,35,Self-employed,63848,1,1,843,7,0,0,0,100.0,Condo,3,3,883,6,0,1,1,28009,78539,32000,12,Bangalore,3.0,5.3,0
APP000275,23,Full-time,11936,0,0,669,3,0,2,1,87.1,Apartment,1,1,524,28,1,0,1,15722,38024,28000,12,Delhi,3.4,5.2,0
APP000276,40,Contract,29596,1,1,765,10,0,3,2,94.5,Townhouse,3,2,1438,5,0,0,1,43309,97818,25000,12,Pune,3.4,5.9,0
APP000277,37,Self-employed,12625,1,1,707,15,0,10,7,89.9,Condo,5,2,1758,16,0,0,0,46627,124842,32000,12,Bangalore,7.8,5.8,1
APP000278,27,Self-employed,26049,1,1,700,4,0,2,1,89.7,Apartment,2,1,498,10,0,0,1,19439,47877,35000,6,Mumbai,7.9,3.5,0
APP000279,35,Full-time,17250,1,1,657,10,0,9,6,86.3,Condo,3,2,1415,24,1,1,0,25512,71450,18000,12,Kolkata,7.0,3.7,0
APP000280,30,Full-time,34819,0,0,732,7,0,3,2,92.2,Apartment,2,1,658,3,0,1,1,18039,45580,22000,12,Hyderabad,8.1,4.2,0
APP000281,36,Unemployed,5000,1,0,774,11,0,4,2,94.6,House,5,2,2202,16,0,1,1,88081,206038,32000,12,Bangalore,6.4,3.6,1
APP000282,42,Unemployed,5000,1,1,791,16,0,4,3,95.8,Townhouse,3,2,1441,12,0,0,1,26794,65126,20000,12,Chennai,3.1,3.6,1
APP000283,54,Full-time,68753,1,1,658,18,1,16,10,87.6,Apartment,1,1,491,3,0,0,2,17151,48213,35000,12,Mumbai,7.2,6.1,1
APP000284,20,Full-time,27753,1,1,684,1,0,0,0,88.5,Apartment,1,1,413,36,1,0,0,13655,38985,35000,11,Mumbai,2.8,3.4,1
APP000285,60,Full-time,7022,1,1,673,18,0,16,10,87.3,Condo,3,3,1418,13,0,1,1,29277,62047,18000,12,Kolkata,5.6,3.1,1
APP000286,18,Full-time,32865,1,1,473,0,0,0,0,73.3,Apartment,2,1,550,0,0,1,1,10897,32066,18000,24,Kolkata,5.2,5.8,0
APP000287,33,Full-time,84828,0,0,777,7,0,1,1,96.6,Apartment,1,1,648,2,0,1,2,26050,75968,35000,12,Mumbai,2.7,6.3,0
APP000288,42,Full-time,45061,1,1,678,18,0,14,9,88.5,Apartment,2,2,669,13,1,0,1,16404,44677,25000,36,Pune,2.6,5.2,0
APP000289,38,Full-time,63206,1,1,618,7,1,7,5,84.5,Apartment,2,2,805,11,0,0,1,18172,37404,22000,12,Hyderabad,7.0,4.4,1
APP000290,27,Full-time,25171,1,1,519,3,0,5,3,76.5,Apartment,1,1,364,12,0,0,0,10496,22834,32000,36,Bangalore,7.1,3.2,0
APP000291,32,Unemployed,10643,1,1,774,10,1,3,2,94.7,Apartment,2,1,699,5,0,1,1,24908,67502,32000,24,Bangalore,3.2,5.8,1
APP000292,29,Full-time,27584,1,1,674,7,0,6,4,87.8,House,5,2,1956,2,0,1,1,30534,86971,18000,12,Kolkata,5.9,6.5,0
APP000293,27,Full-time,43985,0,0,660,7,0,6,4,87.2,House,3,2,1226,29,1,0,2,23799,66999,20000,11,Chennai,5.4,5.9,0
APP000294,45,Contract,62371,1,1,730,17,0,8,5,92.7,House,4,2,1610,46,0,0,1,47873,102321,28000,12,Delhi,6.9,6.1,1
APP000295,39,Part-time,9527,0,0,701,17,0,13,8,89.4,Apartment,3,2,1147,11,0,1,1,22935,53403,22000,11,Hyderabad,6.4,5.6,0
APP000296,26,Full-time,12353,1,1,835,2,0,0,0,99.2,House,4,2,1930,20,1,1,2,61168,155953,28000,12,Delhi,6.2,6.7,1
APP000297,45,Full-time,28210,1,1,635,11,0,11,7,85.0,Apartment,3,2,1039,11,0,0,1,33877,67915,28000,12,Delhi,7.8,3.1,0
APP000298,38,Full-time,44245,1,1,662,11,0,10,6,87.3,House,2,1,750,10,0,1,1,13760,37028,18000,12,Kolkata,6.4,4.6,0
APP000299,44,Self-employed,87812,0,0,683,16,0,11,7,89.8,Apartment,2,2,776,27,0,0,1,23871,55170,35000,11,Mumbai,4.4,5.8,0
APP000300,42,Part-time,19137,1,1,707,8,0,5,3,90.0,Apartment,2,1,976,45,1,0,0,24175,71790,20000,12,Chennai,6.0,3.7,0
APP000301,25,Full-time,52887,1,1,630,4,0,4,2,85.2,Condo,3,3,1594,3,0,0,2,42165,107720,22000,24,Hyderabad,8.1,6.4,0
APP000302,28,Full-time,24059,1,1,677,5,0,4,2,88.0,House,5,2,2096,1,0,1,1,35574,104183,18000,12,Kolkata,7.1,6.9,0
APP000303,43,Full-time,24467,1,1,807,15,0,2,1,97.4,Apartment,1,1,318,19,1,0,1,8000,21850,25000,11,Pune,2.9,3.6,0
APP000304,42,Full-time,44710,1,1,809,15,0,2,1,98.0,Condo,4,2,1731,6,1,1,0,74364,168002,35000,12,Mumbai,6.8,6.7,0
APP000305,34,Full-time,94157,1,1,620,8,0,8,5,85.4,Condo,4,2,1718,8,0,0,1,57506,160555,28000,12,Delhi,6.4,5.1,0
APP000306,36,Contract,31317,1,1,738,7,0,3,2,92.5,Apartment,2,1,842,23,1,1,1,20289,41150,20000,11,Chennai,3.4,7.0,1
APP000307,50,Part-time,21297,0,1,782,14,0,4,3,95.5,Townhouse,3,2,1409,11,0,0,0,28638,81828,20000,12,Chennai,7.6,3.4,1
APP000308,27,Full-time,24122,1,1,743,3,0,1,1,92.8,House,2,1,896,27,1,0,2,20646,50417,25000,11,Pune,7.7,5.1,0
APP000309,41,Full-time,25884,1,1,693,12,0,9,6,89.2,Apartment,1,1,451,19,0,1,0,13917,27901,35000,12,Mumbai,6.1,4.8,1
APP000310,32,Full-time,71152,1,1,732,9,0,4,3,93.0,Apartment,1,1,300,12,1,1,2,8000,17335,20000,12,Chennai,8.1,6.4,0
APP000311,32,Full-time,15164,1,1,756,11,0,5,3,93.5,Apartment,3,2,950,23,0,0,2,19523,46364,22000,12,Hyderabad,4.8,3.2,0
APP000312,48,Part-time,11492,0,0,588,18,1,24,16,81.2,Apartment,1,2,589,11,1,0,2,17455,40081,28000,12,Delhi,6.2,3.3,0
APP000313,44,Full-time,31459,1,1,818,22,0,2,1,98.4,House,3,2,1234,33,0,0,0,20536,43438,18000,6,Kolkata,3.3,4.9,0
APP000314,44,Full-time,38766,1,1,812,12,0,1,1,98.1,Apartment,1,2,502,29,0,0,0,12280,33961,28000,24,Delhi,5.4,4.4,0
APP000315,50,Full-time,34408,1,1,560,21,0,30,20,79.7,Apartment,1,2,300,9,0,0,0,8000,17683,20000,24,Chennai,8.1,6.6,0
APP000316,35,Self-employed,52524,0,0,579,8,1,10,7,81.5,House,3,3,1046,6,0,1,2,18498,39849,20000,12,Chennai,5.9,6.2,0
APP000317,43,Self-employed,192599,1,1,746,11,0,2,1,96.7,Apartment,1,1,300,18,1,1,0,10743,24780,35000,12,Mumbai,6.9,3.5,0
APP000318,31,Self-employed,17334,1,1,462,9,0,18,12,72.2,Apartment,2,2,949,8,0,1,1,32592,79189,28000,11,Delhi,4.4,5.3,1
APP000319,38,Full-time,42768,1,1,703,7,0,4,3,90.3,Apartment,1,1,300,0,0,0,0,8000,21792,18000,11,Kolkata,6.4,5.0,0
APP000320,33,Part-time,12134,1,0,699,6,0,4,3,89.3,Apartment,3,2,1418,1,0,1,2,58139,173049,32000,12,Bangalore,4.3,5.5,0
APP000321,36,Self-employed,57062,1,1,709,11,0,7,4,91.0,Apartment,3,2,1265,1,0,0,0,34021,71062,28000,12,Delhi,5.6,3.1,1
APP000322,42,Full-time,109621,1,1,619,10,0,10,6,85.6,Apartment,1,1,514,38,0,0,1,11122,30181,18000,12,Kolkata,5.8,6.0,0
APP000323,25,Self-employed,31607,1,1,731,5,0,2,1,92.0,Apartment,1,1,300,0,0,1,0,9909,21544,35000,24,Mumbai,4.4,5.3,0
APP000324,60,Self-employed,59685,0,0,553,27,0,39,26,79.7,Apartment,1,2,300,12,1,0,1,8000,20925,20000,12,Chennai,3.1,4.9,0
APP000325,22,Full-time,20325,1,1,497,2,0,3,2,74.8,Townhouse,2,2,842,32,0,0,0,26580,66796,32000,12,Bangalore,5.6,6.7,1
APP000326,20,Full-time,77677,1,1,721,0,0,0,0,92.3,Townhouse,4,3,1642,5,1,0,2,56009,152414,32000,12,Bangalore,6.8,5.1,0
APP000327,48,Part-time,51112,1,1,660,14,0,12,8,87.3,Apartment,1,1,300,5,0,1,2,8000,23405,22000,12,Hyderabad,5.2,6.4,0
APP000328,44,Full-time,33572,1,1,686,15,0,12,8,88.8,Apartment,1,2,473,12,0,0,0,12830,31205,32000,12,Bangalore,3.3,3.1,1
APP000329,42,Contract,46161,1,1,632,19,0,20,13,85.2,Apartment,1,2,403,4,0,0,0,15229,37168,32000,12,Bangalore,2.9,6.1,0
APP000330,42,Full-time,17186,1,1,520,20,0,34,22,76.4,House,2,1,1002,50,0,0,1,30832,87588,35000,12,Mumbai,8.0,5.1,0
APP000331,34,Full-time,25033,1,1,760,8,1,3,2,94.0,House,2,2,462,33,0,1,1,13379,30252,35000,12,Mumbai,7.7,5.3,0
APP000332,24,Unemployed,10067,1,1,558,3,0,4,3,79.0,House,2,1,801,8,0,0,2,26408,57060,35000,12,Mumbai,4.7,4.1,1
APP000333,35,Full-time,150850,1,1,778,11,0,1,1,98.1,Apartment,1,1,886,28,0,0,0,18620,55640,20000,12,Chennai,6.5,6.2,0
APP000334,26,Full-time,12189,1,1,730,5,0,3,2,91.5,Condo,2,1,958,4,0,1,1,30190,63837,32000,24,Bangalore,3.0,4.2,1
APP000335,46,Full-time,40795,0,1,829,16,0,0,0,99.4,Apartment,1,2,526,1,0,1,0,14736,32884,32000,11,Bangalore,4.3,6.8,0
APP000336,33,Self-employed,69756,1,1,792,10,0,1,1,97.3,Studio,0,1,300,9,0,0,1,8000,16430,20000,12,Chennai,5.0,3.1,0
APP000337,25,Full-time,108888,1,1,772,4,0,0,0,96.7,Condo,3,2,1140,1,1,1,2,42550,96381,32000,12,Bangalore,4.1,3.3,1
APP000338,31,Full-time,32204,1,1,631,8,0,8,5,84.8,Townhouse,4,2,1106,22,1,1,2,33460,96037,35000,12,Mumbai,4.2,4.7,0
APP000339,39,Contract,67162,1,1,818,16,0,0,0,99.2,Apartment,1,1,300,39,0,1,0,8000,21395,20000,12,Chennai,3.7,6.1,1
APP000340,28,Full-time,56628,1,1,742,4,0,1,1,93.4,Apartment,1,1,519,7,0,0,2,15716,37104,35000,24,Mumbai,5.4,4.0,0
APP000341,25,Part-time,52729,0,0,766,4,0,1,0,95.1,Apartment,2,1,842,10,1,1,0,24270,55945,25000,6,Pune,4.3,5.4,0
APP000342,37,Full-time,32252,1,1,718,7,0,4,2,91.1,Condo,4,2,1756,4,1,1,1,32812,76834,22000,12,Hyderabad,6.7,5.1,0
APP000343,37,Full-time,38510,1,1,691,6,0,4,3,89.3,Apartment,2,2,1017,4,1,0,1,45940,131964,35000,12,Mumbai,7.9,6.8,0
APP000344,28,Self-employed,22544,0,0,639,8,0,8,5,85.2,Apartment,1,1,300,1,0,0,0,9951,25612,32000,11,Bangalore,6.9,4.3,0
APP000345,29,Full-time,30434,1,1,738,4,0,2,1,92.5,House,3,2,1356,9,0,1,0,32923,83641,28000,12,Delhi,3.3,3.0,1
APP000346,37,Full-time,30328,1,1,727,8,0,4,3,91.7,Apartment,2,1,499,20,1,1,1,12851,30579,22000,36,Hyderabad,6.1,7.0,1
APP000347,18,Self-employed,20049,0,1,648,0,0,0,0,85.8,House,5,2,1964,19,0,1,1,33322,88379,18000,12,Kolkata,7.6,4.5,1
APP000348,18,Full-time,106724,1,1,754,0,0,0,0,95.4,Townhouse,2,1,422,9,1,0,2,9826,22203,18000,6,Kolkata,3.9,4.9,0
APP000349,26,Part-time,18860,0,1,810,2,0,0,0,97.5,House,5,3,2378,15,0,0,0,55339,149482,25000,12,Pune,5.0,3.6,0
APP000350,32,Full-time,27223,1,1,645,11,0,11,7,85.7,Apartment,2,2,729,5,0,0,0,21838,56646,32000,12,Bangalore,5.0,3.3,0
APP000351,38,Part-time,14276,0,1,595,7,0,9,6,81.8,Apartment,1,1,665,7,0,1,2,22577,48929,32000,12,Bangalore,8.1,5.4,0
